0,0.0127
1,0.00559876
2,0.00462355
3,0.0046358
4,0.00476121
5,0.00468585
6,0.0045599
7,0.00441899
8,0.00430214
9,0.00420565
10,0.00412771
11,0.00407402
12,0.00400491
13,0.00397066
14,0.00392485
15,0.00389079
16,0.00386622
17,0.00384315
18,0.003823
19,0.00378859
20,0.00375198
21,0.00374778
22,0.00366312
23,0.00366119
24,0.0035946
25,0.00360928
26,0.0036546
27,0.00360465
